1019,Mejametalana Airbase,Maseru,Lesotho,\N,FXMU,"","",5105,"","",Africa/Maseru,airport
1020,Ndjili International Airport,Kinshasa,Congo (Kinshasa),FIH,FZAA,"","",1027,"","",Africa/Kinshasa,airport
1021,Ndolo Airport,Kinshasa,Congo (Kinshasa),NLO,FZAB,"","",915,"","",Africa/Kinshasa,airport
1022,Muanda Airport,Muanda,Congo (Kinshasa),MNB,FZAG,"","",89,"","",Africa/Kinshasa,airport
1023,Kitona Base Airport,Kitona Base,Congo (Kinshasa),\N,FZAI,"","",394,"","",Africa/Kinshasa,airport
1024,Bandundu Airport,Bandoundu,Congo (Kinshasa),FDU,FZBO,"","",1063,"","",Africa/Kinshasa,airport
1025,Kikwit Airport,Kikwit,Congo (Kinshasa),KKW,FZCA,"","",1572,"","",Africa/Kinshasa,airport
1026,Mbandaka Airport,Mbandaka,Congo (Kinshasa),MDK,FZEA,"","",1040,"","",Africa/Kinshasa,airport
1027,Gbadolite Airport,Gbadolite,Congo (Kinshasa),BDT,FZFD,"","",1509,"","",Africa/Kinshasa,airport
1028,Gemena Airport,Gemena,Congo (Kinshasa),GMA,FZFK,"","",1378,"","",Africa/Kinshasa,airport
1029,Kotakoli Airport,Kotakoli,Congo (Kinshasa),KLI,FZFP,"","",1801,"","",Africa/Kinshasa,airport
1030,Lisala Airport,Lisala,Congo (Kinshasa),LIQ,FZGA,"","",1509,"","",Africa/Kinshasa,airport
1031,Bangoka International Airport,Kisangani,Congo (Kinshasa),FKI,FZIC,"","",1417,"","",Africa/Lubumbashi,airport
1032,Matari Airport,Isiro,Congo (Kinshasa),IRP,FZJH,"","",2438,"","",Africa/Lubumbashi,airport
1033,Bunia Airport,Bunia,Congo (Kinshasa),BUX,FZKA,"","",4045,"","",Africa/Lubumbashi,airport
1034,Buta Zega Airport,Buta Zega,Congo (Kinshasa),BZU,FZKJ,"","",1378,"","",Africa/Lubumbashi,airport
1035,Bukavu Kavumu Airport,Bukavu/kavumu,Congo (Kinshasa),BKY,FZMA,"","",5643,"","",Africa/Lubumbashi,airport
1036,Goma International Airport,Goma,Congo (Kinshasa),GOM,FZNA,"","",5089,"","",Africa/Kigali,airport
1037,Kindu Airport,Kindu,Congo (Kinshasa),KND,FZOA,"","",1630,"","",Africa/Lubumbashi,airport
1038,Lubumbashi International Airport,Lubumashi,Congo (Kinshasa),FBM,FZQA,"","",4295,"","",Africa/Lubumbashi,airport
1039,Kolwezi Airport,Kolwezi,Congo (Kinshasa),KWZ,FZQM,"","",5007,"","",Africa/Lubumbashi,airport
1040,Kalemie Airport,Kalemie,Congo (Kinshasa),FMI,FZRF,"","",2569,"","",Africa/Lubumbashi,airport
1041,Kamina Base Airport,Kamina Base,Congo (Kinshasa),KMN,FZSA,"","",3543,"","",Africa/Lubumbashi,airport
1042,Kananga Airport,Kananga,Congo (Kinshasa),KGA,FZUA,"","",2139,"","",Africa/Lubumbashi,airport
1043,Mbuji Mayi Airport,Mbuji-mayi,Congo (Kinshasa),MJM,FZWA,"","",2221,"","",Africa/Lubumbashi,airport
1044,Modibo Keita International Airport,Bamako,Mali,BKO,GABS,"","",1247,"","",Africa/Bamako,airport
1045,Gao Airport,Gao,Mali,GAQ,GAGO,"","",870,"","",Africa/Bamako,airport
1046,Kayes Dag Dag Airport,Kayes,Mali,KYS,GAKY,"","",164,"","",Africa/Bamako,airport
1047,Mopti Airport,Mopti,Mali,MZI,GAMB,"","",906,"","",Africa/Bamako,airport
1048,Timbuktu Airport,Tombouctou,Mali,TOM,GATB,"","",863,"","",Africa/Bamako,airport
1049,Tessalit Airport,Tessalit,Mali,\N,GATS,"","",1621,"","",Africa/Bamako,airport
1050,Banjul International Airport,Banjul,Gambia,BJL,GBYD,"","",95,"","",Africa/Banjul,airport
1051,Fuerteventura Airport,Fuerteventura,Spain,FUE,GCFV,"","",85,"","",Atlantic/Canary,airport
1052,Hierro Airport,Hierro,Spain,VDE,GCHI,"","",103,"","",Atlantic/Canary,airport
1053,La Palma Airport,Santa Cruz De La Palma,Spain,SPC,GCLA,"","",107,"","",Atlantic/Canary,airport
1054,Gran Canaria Airport,Gran Canaria,Spain,LPA,GCLP,"","",78,"","",Atlantic/Canary,airport
1055,Lanzarote Airport,Arrecife,Spain,ACE,GCRR,"","",46,"","",Atlantic/Canary,airport
1056,Tenerife South Airport,Tenerife,Spain,TFS,GCTS,"","",209,"","",Atlantic/Canary,airport
1057,Tenerife Norte Airport,Tenerife,Spain,TFN,GCXO,"","",2076,"","",Atlantic/Canary,airport
1058,Melilla Airport,Melilla,Spain,MLN,GEML,"","",156,"","",Europe/Madrid,airport
1059,Lungi International Airport,Freetown,Sierra Leone,FNA,GFLL,"","",84,"","",Africa/Freetown,airport
1060,Cufar Airport,Cufar,Guinea-Bissau,\N,GGCF,"","",65,"","",Africa/Bissau,airport
1062,Spriggs Payne Airport,Monrovia,Liberia,MLW,GLMR,"","",25,"","",Africa/Monrovia,airport
1063,Roberts International Airport,Monrovia,Liberia,ROB,GLRB,"","",31,"","",Africa/Monrovia,airport
1064,Al Massira Airport,Agadir,Morocco,AGA,GMAD,"","",250,"","",Africa/Casablanca,airport
1065,Tan Tan Airport,Tan Tan,Morocco,TTA,GMAT,"","",653,"","",Africa/Casablanca,airport
1066,Saïss Airport,Fes,Morocco,FEZ,GMFF,"","",1900,"","",Africa/Casablanca,airport
1067,Ifrane Airport,Ifrane,Morocco,\N,GMFI,"","",5459,"","",Africa/Casablanca,airport
1068,Moulay Ali Cherif Airport,Er-rachidia,Morocco,ERH,GMFK,"","",3428,"","",Africa/Casablanca,airport
1069,Bassatine Airport,Meknes,Morocco,MEK,GMFM,"","",1890,"","",Africa/Casablanca,airport
1070,Angads Airport,Oujda,Morocco,OUD,GMFO,"","",1535,"","",Africa/Casablanca,airport
1071,Ben Slimane Airport,Ben Slimane,Morocco,GMD,GMMB,"","",627,"","",Africa/Casablanca,airport
1072,Rabat-Salé Airport,Rabat,Morocco,RBA,GMME,"","",276,"","",Africa/Casablanca,airport
1074,Mohammed V International Airport,Casablanca,Morocco,CMN,GMMN,"","",656,"","",Africa/Casablanca,airport
1075,Menara Airport,Marrakech,Morocco,RAK,GMMX,"","",1545,"","",Africa/Casablanca,airport
1076,Kenitra Airport,Kentira,Morocco,NNA,GMMY,"","",16,"","",Africa/Casablanca,airport
1077,Ouarzazate Airport,Ouarzazate,Morocco,OZZ,GMMZ,"","",3782,"","",Africa/Casablanca,airport
1078,Cherif Al Idrissi Airport,Al Hociema,Morocco,AHU,GMTA,"","",95,"","",Africa/Casablanca,airport
1079,Saniat R'mel Airport,Tetouan,Morocco,TTU,GMTN,"","",10,"","",Africa/Casablanca,airport
1080,Ibn Batouta Airport,Tanger,Morocco,TNG,GMTT,"","",62,"","",Africa/Casablanca,airport
1081,Ziguinchor Airport,Ziguinchor,Senegal,ZIG,GOGG,"","",75,"","",Africa/Dakar,airport
1082,Cap Skirring Airport,Cap Skiring,Senegal,CSK,GOGS,"","",52,"","",Africa/Dakar,airport
1083,Kaolack Airport,Kaolack,Senegal,KLC,GOOK,"","",26,"","",Africa/Dakar,airport
1084,Léopold Sédar Senghor International Airport,Dakar,Senegal,DKR,GOOY,"","",85,"","",Africa/Dakar,airport
1085,Saint Louis Airport,St. Louis,Senegal,XLS,GOSS,"","",9,"","",Africa/Dakar,airport
1086,Bakel Airport,Bakel,Senegal,BXE,GOTB,"","",98,"","",Africa/Dakar,airport
1087,Kédougou Airport,Kedougou,Senegal,KGG,GOTK,"","",584,"","",Africa/Dakar,airport
1088,Tambacounda Airport,Tambacounda,Senegal,TUD,GOTT,"","",161,"","",Africa/Dakar,airport
1089,Aioun el Atrouss Airport,Aioun El Atrouss,Mauritania,AEO,GQNA,"","",951,"","",Africa/Nouakchott,airport
1090,Tidjikja Airport,Tidjikja,Mauritania,TIY,GQND,"","",1363,"","",Africa/Nouakchott,airport
1091,Kiffa Airport,Kiffa,Mauritania,KFA,GQNF,"","",424,"","",Africa/Nouakchott,airport
1092,Néma Airport,Nema,Mauritania,EMN,GQNI,"","",751,"","",Africa/Nouakchott,airport
1093,Kaédi Airport,Kaedi,Mauritania,KED,GQNK,"","",66,"","",Africa/Nouakchott,airport
1094,Nouakchott–Oumtounsy International Airport,Nouakschott,Mauritania,NKC,GQNO,"","",9,"","",Africa/Nouakchott,airport
1095,Sélibaby Airport,Selibabi,Mauritania,SEY,GQNS,"","",219,"","",Africa/Nouakchott,airport
1096,Atar International Airport,Atar,Mauritania,ATR,GQPA,"","",734,"","",Africa/Nouakchott,airport
1097,Nouadhibou International Airport,Nouadhibou,Mauritania,NDB,GQPP,"","",24,"","",Africa/Nouakchott,airport
1098,Bir Moghrein Airport,Bir Moghrein,Mauritania,\N,GQPT,"","",1206,"","",Africa/Nouakchott,airport
1099,Fria Airport,Fira,Guinea,FIG,GUFA,"","",499,"","",Africa/Conakry,airport
1100,Faranah Airport,Faranah,Guinea,FAA,GUFH,"","",1476,"","",Africa/Conakry,airport
1101,Tata Airport,Labe,Guinea,LEK,GULB,"","",3396,"","",Africa/Conakry,airport
1102,Amílcar Cabral International Airport,Amilcar Cabral,Cape Verde,SID,GVAC,"","",177,"","",Atlantic/Cape_Verde,airport
1103,Rabil Airport,Boa Vista,Cape Verde,BVC,GVBA,"","",69,"","",Atlantic/Cape_Verde,airport
1104,Maio Airport,Maio,Cape Verde,MMO,GVMA,"","",36,"","",Atlantic/Cape_Verde,airport
1105,Preguiça Airport,Sao Nocolau Island,Cape Verde,SNE,GVSN,"","",669,"","",Atlantic/Cape_Verde,airport
1106,São Pedro Airport,Sao Vicente Island,Cape Verde,VXE,GVSV,"","",66,"","",Atlantic/Cape_Verde,airport
1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,ADD,HAAB,"","",7630,"","",Africa/Addis_Ababa,airport
1108,Lideta Army Airport,Addis Ababa,Ethiopia,\N,HAAL,"","",7749,"","",Africa/Addis_Ababa,airport
1109,Arba Minch Airport,Arba Minch,Ethiopia,AMH,HAAM,"","",3901,"","",Africa/Addis_Ababa,airport
1110,Axum Airport,Axum,Ethiopia,AXU,HAAX,"","",6959,"","",Africa/Addis_Ababa,airport
1111,Bahir Dar Airport,Bahar Dar,Ethiopia,BJR,HABD,"","",5978,"","",Africa/Addis_Ababa,airport
1112,Aba Tenna Dejazmach Yilma International Airport,Dire Dawa,Ethiopia,DIR,HADR,"","",3827,"","",Africa/Addis_Ababa,airport
1113,Gambella Airport,Gambella,Ethiopia,GMB,HAGM,"","",1614,"","",Africa/Addis_Ababa,airport
1114,Gonder Airport,Gondar,Ethiopia,GDQ,HAGN,"","",6449,"","",Africa/Addis_Ababa,airport
1116,Jimma Airport,Jimma,Ethiopia,JIM,HAJM,"","",5500,"","",Africa/Addis_Ababa,airport
1117,Lalibella Airport,Lalibella,Ethiopia,LLI,HALL,"","",6506,"","",Africa/Addis_Ababa,airport
1118,Mekele Airport,Makale,Ethiopia,MQX,HAMK,"","",7396,"","",Africa/Addis_Ababa,airport
1119,Asosa Airport,Asosa,Ethiopia,ASO,HASO,"","",5100,"","",Africa/Addis_Ababa,airport
1120,Bujumbura International Airport,Bujumbura,Burundi,BJM,HBBA,"","",2582,"","",Africa/Bujumbura,airport
1121,Egal International Airport,Hargeisa,Somalia,HGA,HCMH,"","",4423,"","",Africa/Mogadishu,airport
1122,Berbera Airport,Berbera,Somalia,BBO,HCMI,"","",30,"","",Africa/Mogadishu,airport
1123,Kisimayu Airport,Kismayu,Somalia,KMU,HCMK,"","",49,"","",Africa/Mogadishu,airport
1126,El Nouzha Airport,Alexandria,Egypt,ALY,HEAX,"","",-6,"","",Africa/Cairo,airport
1127,Abu Simbel Airport,Abu Simbel,Egypt,ABS,HEBL,"","",616,"","",Africa/Cairo,airport
1128,Cairo International Airport,Cairo,Egypt,CAI,HECA,"","",382,"","",Africa/Cairo,airport
1129,Cairo West Airport,Cairo,Egypt,CWE,HECW,"","",550,"","",Africa/Cairo,airport
1130,Hurghada International Airport,Hurghada,Egypt,HRG,HEGN,"","",52,"","",Africa/Cairo,airport
1131,El Gora Airport,El Gorah,Egypt,EGH,HEGR,"","",324,"","",Africa/Cairo,airport
1132,Luxor International Airport,Luxor,Egypt,LXR,HELX,"","",294,"","",Africa/Cairo,airport
1133,Mersa Matruh Airport,Mersa-matruh,Egypt,MUH,HEMM,"","",94,"","",Africa/Cairo,airport
1134,Port Said Airport,Port Said,Egypt,PSD,HEPS,"","",8,"","",Africa/Cairo,airport
1135,St Catherine International Airport,St. Catherine,Egypt,SKV,HESC,"","",4368,"","",Africa/Cairo,airport
1136,Aswan International Airport,Aswan,Egypt,ASW,HESN,"","",662,"","",Africa/Cairo,airport
1137,El Tor Airport,El-tor,Egypt,ELT,HETR,"","",115,"","",Africa/Cairo,airport
1138,Eldoret International Airport,Eldoret,Kenya,EDL,HKEL,"","",6941,"","",Africa/Nairobi,airport
1139,Kakamega Airport,Kakamega,Kenya,GGM,HKKG,"","",5020,"","",Africa/Nairobi,airport
1140,Kisumu Airport,Kisumu,Kenya,KIS,HKKI,"","",3734,"","",Africa/Nairobi,airport
1141,Kitale Airport,Kitale,Kenya,KTL,HKKT,"","",6070,"","",Africa/Nairobi,airport
1143,Lodwar Airport,Lodwar,Kenya,LOK,HKLO,"","",1715,"","",Africa/Nairobi,airport
1144,Manda Airstrip,Lamu,Kenya,LAU,HKLU,"","",20,"","",Africa/Nairobi,airport
1145,Mombasa Moi International Airport,Mombasa,Kenya,MBA,HKMO,"","",200,"","",Africa/Nairobi,airport
1146,Naivasha Airport,Naivasha,Kenya,\N,HKNV,"","",6380,"","",Africa/Nairobi,airport
1147,Nairobi Wilson Airport,Nairobi,Kenya,WIL,HKNW,"","",5536,"","",Africa/Nairobi,airport
1148,Moi Air Base,Nairobi,Kenya,\N,HKRE,"","",5336,"","",Africa/Nairobi,airport
1149,Wajir Airport,Wajir,Kenya,WJR,HKWJ,"","",770,"","",Africa/Nairobi,airport
1150,Bu Attifel Airport,Buattifel,Libya,\N,HLFL,"","",161,"","",Africa/Tripoli,airport
1151,Warehouse 59e Airport,Giallo,Libya,\N,HLGL,"","",325,"","",Africa/Tripoli,airport
1152,Ghat Airport,Ghat,Libya,GHT,HLGT,"","",2296,"","",Africa/Tripoli,airport
1153,Kufra Airport,Kufra,Libya,AKF,HLKF,"","",1367,"","",Africa/Tripoli,airport
1154,Benina International Airport,Benghazi,Libya,BEN,HLLB,"","",433,"","",Africa/Tripoli,airport
1156,Sabha Airport,Sebha,Libya,SEB,HLLS,"","",1427,"","",Africa/Tripoli,airport
1157,Tripoli International Airport,Tripoli,Libya,TIP,HLLT,"","",263,"","",Africa/Tripoli,airport
1158,Marsa Brega Airport,Marsa Brega,Libya,LMQ,HLMB,"","",50,"","",Africa/Tripoli,airport
1159,Ras Lanuf Oil Airport,Ras Lanouf V 40,Libya,\N,HLNF,"","",42,"","",Africa/Tripoli,airport
1160,Hon Airport,Hon,Libya,HUQ,HLON,"","",919,"","",Africa/Tripoli,airport
1161,Dahra Airport,Dahra,Libya,\N,HLRA,"","",1050,"","",Africa/Tripoli,airport
1162,Ghadames East Airport,Ghadames,Libya,LTD,HLTD,"","",1122,"","",Africa/Tripoli,airport
1163,Zella 74 Airport,Zella 74,Libya,\N,HLZA,"","",1085,"","",Africa/Tripoli,airport
1164,Gisenyi Airport,Gisenyi,Rwanda,GYI,HRYG,"","",5082,"","",Africa/Kigali,airport
1165,Kigali International Airport,Kigali,Rwanda,KGL,HRYR,"","",4859,"","",Africa/Kigali,airport
1166,Kamembe Airport,Kamembe,Rwanda,KME,HRZA,"","",5192,"","",Africa/Kigali,airport
1167,Dongola Airport,Dongola,Sudan,DOG,HSDN,"","",772,"","",Africa/Khartoum,airport
1168,Damazin Airport,Damazin,Sudan,RSS,HSDZ,"","",1582,"","",Africa/Khartoum,airport
1169,El Fasher Airport,El Fasher,Sudan,ELF,HSFS,"","",2393,"","",Africa/Khartoum,airport
1170,Kassala Airport,Kassala,Sudan,KSL,HSKA,"","",1671,"","",Africa/Khartoum,airport
1171,Kadugli Airport,Kadugli,Sudan,KDX,HSLI,"","",1848,"","",Africa/Khartoum,airport
1172,El Obeid Airport,El Obeid,Sudan,EBD,HSOB,"","",1927,"","",Africa/Khartoum,airport
1173,Juba International Airport,Juba,South Sudan,JUB,HSSJ,"","",1513,"","",Africa/Juba,airport
1174,Malakal Airport,Malakal,Sudan,MAK,HSSM,"","",1291,"","",Africa/Juba,airport
1175,Khartoum International Airport,Khartoum,Sudan,KRT,HSSS,"","",1265,"","",Africa/Khartoum,airport
1176,Arusha Airport,Arusha,Tanzania,ARK,HTAR,"","",4550,"","",Africa/Dar_es_Salaam,airport
1177,Julius Nyerere International Airport,Dar Es Salaam,Tanzania,DAR,HTDA,"","",182,"","",Africa/Dar_es_Salaam,airport
1178,Dodoma Airport,Dodoma,Tanzania,DOD,HTDO,"","",3673,"","",Africa/Dar_es_Salaam,airport
1179,Iringa Airport,Iringa,Tanzania,IRI,HTIR,"","",4678,"","",Africa/Dar_es_Salaam,airport
1180,Kilimanjaro International Airport,Kilimanjaro,Tanzania,JRO,HTKJ,"","",2932,"","",Africa/Dar_es_Salaam,airport
1181,Lake Manyara Airport,Lake Manyara,Tanzania,LKY,HTLM,"","",4150,"","",Africa/Dar_es_Salaam,airport
1182,Mtwara Airport,Mtwara,Tanzania,MYW,HTMT,"","",371,"","",Africa/Dar_es_Salaam,airport
1183,Mwanza Airport,Mwanza,Tanzania,MWZ,HTMW,"","",3763,"","",Africa/Dar_es_Salaam,airport
1184,Pemba Airport,Pemba,Tanzania,PMA,HTPE,"","",80,"","",Africa/Dar_es_Salaam,airport
1185,Tanga Airport,Tanga,Tanzania,TGT,HTTG,"","",129,"","",Africa/Dar_es_Salaam,airport
1186,Abeid Amani Karume International Airport,Zanzibar,Tanzania,ZNZ,HTZA,"","",54,"","",Africa/Dar_es_Salaam,airport
1187,Entebbe International Airport,Entebbe,Uganda,EBB,HUEN,"","",3782,"","",Africa/Kampala,airport
1189,Soroti Airport,Soroti,Uganda,SRT,HUSO,"","",3697,"","",Africa/Kampala,airport
1190,Tirana International Airport Mother Teresa,Tirana,Albania,TIA,LATI,"","",126,"","",Europe/Tirane,airport
1191,Burgas Airport,Bourgas,Bulgaria,BOJ,LBBG,"","",135,"","",Europe/Sofia,airport
1192,Gorna Oryahovitsa Airport,Gorna Orechovica,Bulgaria,GOZ,LBGO,"","",285,"","",Europe/Sofia,airport
1193,Plovdiv International Airport,Plovdiv,Bulgaria,PDV,LBPD,"","",597,"","",Europe/Sofia,airport
1194,Sofia Airport,Sofia,Bulgaria,SOF,LBSF,"","",1742,"","",Europe/Sofia,airport
1195,Stara Zagora Airport,Stara Zagora,Bulgaria,SZR,LBSZ,"","",558,"","",Europe/Sofia,airport
1196,Varna Airport,Varna,Bulgaria,VAR,LBWN,"","",230,"","",Europe/Sofia,airport
1197,Larnaca International Airport,Larnaca,Cyprus,LCA,LCLK,"","",8,"","",Asia/Nicosia,airport
1198,Paphos International Airport,Paphos,Cyprus,PFO,LCPH,"","",41,"","",Asia/Nicosia,airport
1199,RAF Akrotiri,Akrotiri,Cyprus,AKT,LCRA,"","",76,"","",Europe/London,airport
1200,Dubrovnik Airport,Dubrovnik,Croatia,DBV,LDDU,"","",527,"","",Europe/Zagreb,airport
1201,Osijek-Čepin Airfield,Cepin,Croatia,\N,LDOC,"","",299,"","",Europe/Zagreb,airport
1202,Osijek Airport,Osijek,Croatia,OSI,LDOS,"","",290,"","",Europe/Zagreb,airport
1203,Pula Airport,Pula,Croatia,PUY,LDPL,"","",274,"","",Europe/Zagreb,airport
1204,Grobnicko Polje Airport,Grobnik,Croatia,\N,LDRG,"","",951,"","",Europe/Zagreb,airport
1205,Rijeka Airport,Rijeka,Croatia,RJK,LDRI,"","",278,"","",Europe/Zagreb,airport
1206,Split Airport,Split,Croatia,SPU,LDSP,"","",79,"","",Europe/Zagreb,airport
1207,Varaždin Airport,Varazdin,Croatia,\N,LDVA,"","",548,"","",Europe/Zagreb,airport
1208,Zagreb Airport,Zagreb,Croatia,ZAG,LDZA,"","",353,"","",Europe/Zagreb,airport
1209,Zadar Airport,Zadar,Croatia,ZAD,LDZD,"","",289,"","",Europe/Zagreb,airport
1210,Udbina Air Base,Udbina,Croatia,\N,LDZU,"","",2462,"","",Europe/Zagreb,airport
1211,Albacete-Los Llanos Airport,Albacete,Spain,ABC,LEAB,"","",2302,"","",Europe/Madrid,airport
1212,Alicante International Airport,Alicante,Spain,ALC,LEAL,"","",142,"","",Europe/Madrid,airport
1213,Almería International Airport,Almeria,Spain,LEI,LEAM,"","",70,"","",Europe/Madrid,airport
1214,Asturias Airport,Aviles,Spain,OVD,LEAS,"","",416,"","",Europe/Madrid,airport
1215,Córdoba Airport,Cordoba,Spain,ODB,LEBA,"","",297,"","",Europe/Madrid,airport
1216,Bilbao Airport,Bilbao,Spain,BIO,LEBB,"","",138,"","",Europe/Madrid,airport
1218,Barcelona International Airport,Barcelona,Spain,BCN,LEBL,"","",12,"","",Europe/Madrid,airport
1219,Badajoz Airport,Badajoz,Spain,BJZ,LEBZ,"","",609,"","",Europe/Madrid,airport
1220,A Coruña Airport,La Coruna,Spain,LCG,LECO,"","",326,"","",Europe/Madrid,airport
1221,Armilla Air Base,Granada,Spain,\N,LEGA,"","",2297,"","",Europe/Madrid,airport
1222,Girona Airport,Gerona,Spain,GRO,LEGE,"","",468,"","",Europe/Madrid,airport
1223,Federico Garcia Lorca Airport,Granada,Spain,GRX,LEGR,"","",1860,"","",Europe/Madrid,airport
1224,Getafe Air Base,Madrid,Spain,\N,LEGT,"","",2031,"","",Europe/Madrid,airport
1225,Ibiza Airport,Ibiza,Spain,IBZ,LEIB,"","",24,"","",Europe/Madrid,airport
1226,Jerez Airport,Jerez,Spain,XRY,LEJR,"","",93,"","",Europe/Madrid,airport
1227,San Javier Airport,Murcia,Spain,MJV,LELC,"","",11,"","",Europe/Madrid,airport
1229,Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain,MAD,LEMD,"","",1998,"","",Europe/Madrid,airport
1230,Málaga Airport,Malaga,Spain,AGP,LEMG,"","",53,"","",Europe/Madrid,airport
1231,Menorca Airport,Menorca,Spain,MAH,LEMH,"","",302,"","",Europe/Madrid,airport
1232,Moron Air Base,Sevilla,Spain,OZP,LEMO,"","",285,"","",Europe/Madrid,airport
1233,Ocaña Airport,Ocana,Spain,\N,LEOC,"","",2405,"","",Europe/Madrid,airport
1234,Pamplona Airport,Pamplona,Spain,PNA,LEPP,"","",1504,"","",Europe/Madrid,airport
1235,Alcantarilla Air Base,Murcia,Spain,\N,LERI,"","",250,"","",Europe/Madrid,airport
1236,Reus Air Base,Reus,Spain,REU,LERS,"","",233,"","",Europe/Madrid,airport
1237,Rota Naval Station Airport,Rota,Spain,ROZ,LERT,"","",86,"","",Europe/Madrid,airport
1238,Salamanca Airport,Salamanca,Spain,SLM,LESA,"","",2595,"","",Europe/Madrid,airport
1239,Son Bonet Airport,Son Bonet,Spain,\N,LESB,"","",157,"","",Europe/Madrid,airport
1241,San Luis Airport,San Luis,Spain,\N,LESL,"","",197,"","",Europe/Madrid,airport
1242,San Sebastian Airport,San Sebastian,Spain,EAS,LESO,"","",16,"","",Europe/Madrid,airport
1243,Santiago de Compostela Airport,Santiago,Spain,SCQ,LEST,"","",1213,"","",Europe/Madrid,airport
1244,Pirineus - la Seu d'Urgel Airport,Seo De Urgel,Spain,LEU,LESU,"","",2625,"","",Europe/Madrid,airport
1245,Torrejón Airport,Madrid,Spain,TOJ,LETO,"","",2026,"","",Europe/Madrid,airport
1246,Valencia Airport,Valencia,Spain,VLC,LEVC,"","",240,"","",Europe/Madrid,airport
1247,Valladolid Airport,Valladolid,Spain,VLL,LEVD,"","",2776,"","",Europe/Madrid,airport
1249,Vitoria/Foronda Airport,Vitoria,Spain,VIT,LEVT,"","",1682,"","",Europe/Madrid,airport
1250,Vigo Airport,Vigo,Spain,VGO,LEVX,"","",856,"","",Europe/Madrid,airport
1251,Santander Airport,Santander,Spain,SDR,LEXJ,"","",16,"","",Europe/Madrid,airport
1252,Zaragoza Air Base,Zaragoza,Spain,ZAZ,LEZG,"","",863,"","",Europe/Madrid,airport
1253,Sevilla Airport,Sevilla,Spain,SVQ,LEZL,"","",112,"","",Europe/Madrid,airport
1254,Calais-Dunkerque Airport,Calais,France,CQF,LFAC,"","",12,"","",Europe/Paris,airport
1255,Péronne-Saint-Quentin Airport,Peronne,France,\N,LFAG,"","",295,"","",Europe/Paris,airport
