3920,Peach Air,\N,"",KGC,GOLDCREST,United Kingdom
3921,Pearl Air,\N,"",PRL,PEARL LINE,Pakistan
3922,Pearl Air Services,\N,"",PBY,PEARL SERVICES,Uganda
3923,Pearl Airways,\N,HP,HPA,PEARL AIRWAYS,Haiti
3924,Peau Vava%Gʻ%@u,\N,"",PVU,PEAU,Tonga
3925,Pecotox Air,\N,"",PXA,PECOTOX,Moldova
3926,Pegasus Airlines,\N,PC,PGT,SUNTURK,Turkey
3927,Pegasus Aviation,\N,"",PEV,PEGAVIATION,Greece
3928,Pegasus Hava Tasimaciligi,\N,1I,"","",Turkey
3929,Pegasus Helicopters,\N,"",HAK,HELIFALCON,Norway
3930,Pelican Air Services,\N,"",PDF,PELICAN AIRWAYS,South Africa
3931,Pelican Express,\N,"",PEX,PELICAN EXPRESS,United States
3932,Pelita Air Service,\N,"",PAS,PELITA,Indonesia
3933,Pem-Air,\N,"",PEM,PEM-AIR,Canada
3934,Pen-Avia,\N,"",PDY,PENDLEY,United Kingdom
3935,Peninsula Airways,\N,KS,PEN,PENINSULA,United States
3936,Peninter Aerea,\N,"",PNE,PENINTER,Mexico
3937,Penya De L'Aire,\N,"",PCA,PENA DEL AIRE,Spain
3938,Peran,\N,"",CVT,CVETA,Kazakhstan
3939,Perforadora Central,\N,"",PCC,PERFORADORA CENTRAL,Mexico
3940,Perimeter Aviation,\N,"",PAG,PERIMETER,Canada
3941,Perm Airlines,\N,P9,PGP,PERM AIR,Russia
3942,Personas Y Pasquetes Por Air,\N,"",PPQ,PERSONSPAQ,Mexico
3943,Peruvian Air Force,\N,"",FPR,"",Peru
3944,Peruvian Navy,\N,"",INP,"",Peru
3945,Petroleos Mexicanos,\N,"",PMX,PEMEX,Mexico
3946,Petroleum Helicopters,\N,"",PHM,PETROLEUM,United States
3947,Petroleum Helicopters de Colombia,\N,"",PHC,HELICOPTERS,Colombia
3948,Petropavlovsk-Kamchatsk Air Enterprise,\N,"",PTK,PETROKAM,Russia
3949,Petty Transport,\N,"",PTY,PETTY,United States
3950,Phenix Aviation,\N,"",PHV,NEW BIRD,France
3951,Phetchabun Airline,\N,"",PMY,PHETCHABUN AIR,Thailand
3952,Philippine Airlines,\N,PR,PAL,PHILIPPINE,Philippines
3953,Philips Aviation Services,\N,"",PHI,PHILAIR,Netherlands
3954,Phillips Air,\N,"",BCH,BEACHBALL,United States
3955,Phillips Alaska,\N,"",PDD,PADA,United States
3956,Phillips Michigan City Flying Service,\N,"",PHL,PHILLIPS,United States
3957,Phoebus Apollo Aviation,\N,"",PHB,PHOEBUS,South Africa
3958,Phoebus Apolloa Zambia,\N,"",KZM,CARZAM,Zambia
3959,Phoenix Air Group,\N,"",PHA,GRAY BIRD,United States
3960,Phoenix Air Lines,\N,"",PHN,PHOENIX BRASIL,Brazil
3961,Phoenix Air Service,\N,"",PAM,PHOENIX,Germany
3962,Phoenix Air Transport,\N,"",PPG,PAPAGO,United States
3963,Phoenix Airline Services,\N,"",WDY,WINDYCITY,United States
3964,Phoenix Airways,\N,HP,"","",Switzerland
3965,Phoenix Avia,\N,"",PHY,PHOENIX ARMENIA,Armenia
3966,Phoenix Aviation,\N,"",PHG,PHOENIX GROUP,Kyrgyzstan
3967,Phoenix Flight Operations,\N,"",XPX,"",United States
3968,Phuket Air,\N,9R,VAP,PHUKET AIR,Thailand
3969,Piedmont Airlines (1948-1989),\N,PI,PDT,PIEDMONT,United States
3970,Pilatus Flugzeugwerke,\N,"",PCH,PILATUS WINGS,Switzerland
3971,Pilatus PC-12 Center De Mexico,\N,"",PLU,PILATUS MEXICO,Mexico
3972,Pimichikamac Air,\N,"",MKS,MIKISEW,Canada
3973,Pineapple Air,\N,"",PNP,PINEAPPLE AIR,Bahamas
3974,Pinframat,\N,"",PIM,PINFRAMAT,Angola
3975,Pinnacle Air Group,\N,"",PCL,PINNACLE GROUP,United States
3976,Pinnacle Airlines,\N,9E,FLG,FLAGSHIP,United States
3977,Pioneer Airlines,\N,"",PIO,PIONEER,United States
3978,Pioneers Limited,\N,"",PER,"",Pakistan
3979,Pirinair Express,\N,"",PRN,PRINAIR EXPRESS,Spain
3980,Planar,\N,"",PLN,PLANAR,Angola
3981,Planemaster Services,\N,"",PMS,PLANEMASTER,United States
3982,Planet Airways,\N,"",PLZ,PLANET,United States
3983,Players Air,\N,"",PYZ,PLAYERS AIR,United States
3984,Ploizeihubschrauberstaffel Hamburg,\N,"",LIB,LIBELLE,Germany
3985,Plymouth School of Flying,\N,"",PSF,LIZARD,United Kingdom
3986,Pocono Air Lines,\N,"",POC,POCONO,United States
3987,Podilia-Avia,\N,"",PDA,PODILIA,Ukraine
3988,Point Afrique Niger,\N,"",PAZ,POINTAIR NIGER,Niger
3989,Point Airlines,\N,"",RMI,POINT AIRLINE,Nigeria
3990,Pointair Burkina,\N,"",PAW,POINTAIR BURKINA,Burkina Faso
3991,Points of Call Airlines,\N,"",PTS,POINTSCALL,Canada
3992,Polar Air Cargo,\N,PO,PAC,POLAR,United States
3993,Polar Airlines de Mexico,\N,"",PMO,POLAR MEXICO,Mexico
3994,Polestar Aviation,\N,"",PSR,POLESTAR,United Kingdom
3995,Polet,\N,"",POT,POLET,Russia
3996,Police Aux Frontiers,\N,"",POF,AIRPOL,France
3997,Police Aviation Services,\N,"",PLC,SPECIAL,United Kingdom
3998,Polish Air Force,\N,"",PLF,POLISH AIRFORCE,Poland
3999,Polish Navy,\N,"",PNY,POLISH NAVY,Poland
4000,Polizeifliegerstaffel Nordrhein-Westfalen,\N,"",NRW,HUMMEL,Germany
4001,Polizeihibschrauberstaffel Neidersachsen,\N,"",PPH,POLICE PHOENIX,Germany
4002,Polizeihuberschrauberstaffel Sachsen-Anhalt,\N,"",PIK,POLICE IKARUS,Germany
4003,Polizeihubschrafterstaffel Rheinland-Pfalz,\N,"",SRP,SPERBER,Germany
4004,Polizeihubschrauberstaffel Baden-Wurtemberg,\N,"",PBW,BUSSARD,Germany
4005,Polizeihubschrauberstaffel Bayern,\N,"",EDL,POLICE EDELWEISS,Germany
4006,Polizeihubschrauberstaffel Brandenburg,\N,"",PBB,ADEBAR,Germany
4007,Polizeihubschrauberstaffel Hessen,\N,"",PHH,IBIS,Germany
4008,Polizeihubschrauberstaffel Mecklenburg-Vorpommern,\N,"",PMV,POLICE MERLIN,Germany
4009,Polizeihubschrauberstaffel Sachsen,\N,"",PHS,PASSAT,Germany
4010,Polizeihubschrauberstaffel Thuringen,\N,"",HBT,HABICHT,Germany
4011,Polo Aviation,\N,"",CUK,CHUKKA,United Kingdom
4012,Polynesian Air-Ways,\N,"",PLA,POLYAIR,United States
4013,Polynesian Airlines,\N,PH,PAO,POLYNESIAN,Samoa
4014,Polynesian Blue,\N,DJ,PLB,POLYBLUE,New Zealand
4015,Polyot Sirena,\N,1U,"","",Russia
4016,Pond Air Express,\N,"",PND,POND AIR,United States
4017,Pont International Airline Services,\N,"",PSI,PONT,Suriname
4018,Pool Aviation,\N,"",PLX,POOLEX,United Kingdom
4019,Port Townsend Airways,\N,"",PTQ,TOWNSEND,United States
4020,Porteadora De Cosola,\N,"",POR,PORTEADORA,Mexico
4021,Porter Airlines,\N,PD,POE,PORTER AIR,Canada
4022,Portugalia,\N,NI,PGA,PORTUGALIA,Portugal
4023,Portuguese Air Force,\N,"",AFP,PORTUGUESE AIR FORCE,Portugal
4024,Portuguese Army,\N,"",POA,PORTUGUESE ARMY,Portugal
4025,Portuguese Navy,\N,"",PON,PORTUGUESE NAVY,Portugal
4026,Potomac Air,\N,BK,PDC,DISTRICT,United States
4027,Potosina Del Aire,\N,"",PSN,POTOSINA,Mexico
4028,Powell Air,\N,"",PWL,POWELL AIR,Canada
4029,Prairie Flying Service,\N,"",PFS,PRAIRIE,United States
4030,Pratt and Whitney Canada,\N,"",PWC,PRATT,Canada
4031,Precision Air,\N,PW,PRF,PRECISION AIR,Tanzania
4032,Precision Airlines,\N,"",PRE,PRECISION,United States
4033,Premiair,\N,"",BAT,BALLISTIC,Luxembourg
4034,Premiair Aviation Services,\N,"",PGL,PREMIERE,United Kingdom
4035,Premiair Fliyng Club,\N,"",PME,ADUR,United Kingdom
4036,Premium Air Shuttle,\N,"",EMI,BLUE SHUTTLE,Nigeria
4037,Premium Aviation,\N,"",PMU,PREMIUM,Germany
4038,Presidence Du Faso,\N,"",BFA,"",Burkina Faso
4039,Presidencia de La Republica de Guinea Ecuatorial,\N,"",ONM,"",Equatorial Guinea
4040,President Airlines,null,TO,PSD,"",Cambodia
4041,Presidential Aviation,\N,"",PRD,PRESIDENTIAL,United States
4042,Priester Aviation,\N,"",PWA,PRIESTER,United States
4043,Primair,\N,"",PMM,PRIMAVIA,Russia
4044,Primaris Airlines,\N,FE,WCP,WHITECAP,United States
4045,Primas Courier,\N,"",PMC,PRIMAC,United States
4046,Primavia Limited,\N,"",CRY,CARRIERS,United Kingdom
4047,Prime Air,\N,"",PRM,PRIME AIR,United States
4048,Prime Aviation,\N,"",PKZ,PRAVI,Kazakhstan
4049,Prince Edward Air,\N,"",CME,COMET,Canada
4050,Princely Jets,\N,"",PJP,PRINCELY JETS,Pakistan
4051,Princess Air,\N,8Q,"","",""
4052,Princeton Aviation Corporation,\N,"",PCN,PRINCETON,United States
4053,Priority Air Charter,\N,"",PRY,PRIORITY AIR,United States
4054,Priority Air Transport,\N,"",PAT,PAT,United States
4055,Priority Aviation Company,\N,"",BCK,BANKCHECK,United States
4056,Privatair,\N,"",PTI,PRIVATAIR,Switzerland
4057,Private Jet Expeditions,\N,"",PJE,PEE JAY,United States
4058,Private Jet Management,\N,"",PJA,PRIVATE FLIGHT,United States
4059,Private Wings Flugcharter,\N,8W,PWF,PRIVATE WINGS,Germany
4060,Privilege Style L,\N,"",PVG,PRIVILEGE,Spain
4061,Pro Air,\N,"",PRH,PROHAWK,United States
4062,Pro Air Service,\N,"",PSZ,POP-AIR,United States
4063,Probiz Guinee,\N,"",GIY,PROBIZ,Guinea
4064,Professional Express Courier Service,\N,"",PAD,AIR PROFESSIONAL,United States
4065,Professione VOlare,\N,"",PVL,VOLARE,Italy
4066,Proflight Commuter Services,\N,P0,"","",Zambia
4067,Promotora Industria Totolapa,\N,"",PTT,TOTOLAPA,Mexico
4068,Propair,\N,"",PRO,PROPAIR,Canada
4069,Propflight Air Services,\N,"",PFZ,PROFLIGHT-ZAMBIA,Zambia
4070,Propheter Aviation,\N,"",PPA,AIR PROP,United States
4071,Proteus Helicopteres,\N,"",PTH,PROTEUS,France
4072,Providence Airline,\N,"",PTL,PLANTATION,United States
4073,Providence Aviation Services,\N,"",AWD,"",Pakistan
4074,Provincial Airlines,\N,"",SPR,SPEEDAIR,Canada
4075,Provincial Express,\N,"",PRV,PROVINCIAL,Canada
4076,Pskovavia,\N,"",PSW,PSKOVAVIA,Russia
4077,Psudiklat Perhubungan Udara/PLP,\N,"",UDA,UDARA,Indonesia
4078,Ptarmigan Airways,\N,"",PTA,PTARMIGAN,Canada
4079,Publiservicios Aereos,\N,"",PSP,PUBLISERVICIOS,Mexico
4080,Publivoo,\N,"",PUV,PUBLIVOO,Portugal
4081,Puerto Rico National Guard,\N,"",PNG,"",United States
4082,Puerto Vallarta Taxi Aereo,\N,"",TXV,TAXIVALLARTA,Mexico
4083,Pulkovo Aircraft Services,\N,"",PGH,"",Russia
4084,Puma Linhas Aereas,\N,"",PLY,PUMA BRASIL,Brazil
4085,Puntavia Air Services,\N,"",PTV,PUNTAVIA,Djibouti
4086,Punto Fa,\N,"",MGO,MANGO,Spain
4087,Pyramid Air Lines,\N,"",PYR,PYAIR,Egypt
4088,Qanot Sharq,\N,"",QNT,QANAT SHARQ,Uzbekistan
4089,Qantas,Qantas Airways,QF,QFA,QANTAS,Australia
4090,Qatar Air Cargo,\N,"",QAC,QATAR CARGO,Qatar
4091,Qatar Airways,\N,QR,QTR,QATARI,Qatar
4092,Qatar Amiri Flight,\N,"",QAF,AMIRI,Qatar
4093,Qeshm Air,\N,"",IRQ,QESHM AIR,Iran
4094,Quantex Environmental,\N,"",QTX,AIR QUANTEX,Canada
4095,Quebec Government Air Service,\N,"",QUE,QUEBEC,Canada
4096,Queen Air,\N,"",QNA,QUEEN AIR,Dominican Republic
4097,Quest Diagnostics,\N,"",LBQ,LABQUEST,United States
4098,Quick Air Jet Charter,\N,"",QAJ,DAGOBERT,Germany
4099,Quick Airways Holland,\N,"",QAH,QUICK,Netherlands
4100,Quisqueya Airlines,\N,"",QAS,QUISQUEYA,Haiti
4101,Qurinea Air Service,\N,"",QAQ,QURINEA AIR,Libya
4102,Qwest Commuter Corporation,\N,"",QCC,QWEST AIR,United States
4103,Qwestair,\N,"",QWA,"",Australia
4104,Qwila Air,\N,"",QWL,Q-CHARTER,South Africa
4105,RA Jet Aeroservicios,\N,"",RJT,RA JET,Mexico
4106,RACSA,\N,R6,"","",Guatemala
4107,RAF Barkston Heath,\N,"",BKH,"",United Kingdom
4108,Church Fenton Flying Training Unit,\N,"",CFN,CHURCH FENTON,United Kingdom
4109,Coltishall Flying Training Unit,\N,"",COH,COLT,United Kingdom
4110,Coningsby Flying Training Unit,\N,"",CBY,TYPHOON,United Kingdom
4111,Cottesmore Flying Training Unit,\N,"",COT,COTTESMORE,United Kingdom
4112,Cranwell Flying Training Unit,\N,"",CWL,CRANWELL,United Kingdom
4113,Kinloss Flying Training Unit,\N,"",KIN,KINLOSS,United Kingdom
4114,Leeming Flying Training Unit,\N,"",LEE,JAVELIN,United Kingdom
4115,RAF Leuchars,\N,"",LCS,LEUCHARS,United Kingdom
4116,Linton-on-Ouse Flying Training Unit,\N,"",LOP,LINTON ON OUSE,United Kingdom
4117,Lossiemouth Flying Training Unit,\N,"",LOS,LOSSIE,United Kingdom
4118,Marham Flying Training Unit,\N,"",MRH,MARHAM,United Kingdom
4119,Northwood Headquarters (RAF,\N,"",NWO,"",United Kingdom
4120,RAF Scampton,\N,"",SMZ,SCAMPTON,United Kingdom
4121,RAF St Athan,\N,"",STN,SAINT ATHAN,UNited Kingdom
4122,RAF St Mawgan Search and Rescue,\N,"",SMG,"",United Kingdom
4123,RAF Topcliffe Flying Training Unit,\N,"",TOF,TOPCLIFFE,United Kingdom
4124,RAF Valley Flying Training Unit,\N,"",VYT,ANGLESEY,United Kingdom
4125,RAF Valley SAR Training Unit,\N,"",VLL,"",United Kingdom
4126,Waddington FTU,\N,"",WAD,VULCAN,United Kingdom
4127,Wittering FTU,\N,"",WIT,STRIKER,United Kingdom
4128,RAF-Avia,\N,"",MTL,MITAVIA,Latvia
4129,RAK Airways,\N,"",RKM,RAKAIR,United Arab Emirates
4130,RWL Luftfahrtgesellschaft,\N,"",RWL,RHEINTRAINER,Germany
4131,Rabbit-Air,\N,"",RBB,RABBIT,Switzerland
4132,Race Cargo Airlines,\N,"",ACE,Fastcargo,Ghana
4133,Rader Aviation,\N,"",GBR,GREENBRIER AIR,United States
4134,Radixx Solutions International,\N,1D,"","",United States
4135,Raji Airlines,\N,"",RAJ,RAJI,Pakistan
4136,Raleigh Flying Service,\N,"",RFA,RALEIGH SERVICE,United States
4137,Ram Air Freight,\N,"",REX,RAM EXPRESS,United States
4138,Ram Aircraft Corporation,\N,"",RMT,RAM FLIGHT,United States
4139,Ramp 66,\N,"",PPK,PELICAN,United States
4140,Rangemile Limited,\N,"",RGM,RANGEMILE,United Kingdom
4141,Raslan Air Service,\N,"",MWR,RASLAN,Egypt
4142,Rath Aviaton,\N,"",RAQ,RATH AVIATION,Austria
4143,Ratkhan Air,\N,"",CSM,LORRY,Kazakhstan
4144,Raven Air,\N,"",RVR,RAVEN,United Kingdom
4145,Raven Air,\N,"",RVN,RAVEN U-S,United States
4146,Ray Aviation,\N,"",REI,RAY AVIATION,Israel
4147,Raya Jet,\N,"",RYT,"",Jordan
4148,Raytheon Aircraft Company,\N,"",RTN,RAYTHEON,United States
4149,Raytheon Corporate Jets,\N,"",RCJ,NEWPIN,United Kingdom
4150,Raytheon Travel Air,\N,"",KSS,KANSAS,United States
4151,Real Aero Club De Baleares,\N,"",RCB,BALEARES,Spain
4152,Real Aero Club de Reus-Costa Dorado,\N,"",CDT,AEROREUS,Spain
4153,Real Aeroclub De Ternerife,\N,"",RCD,AEROCLUB,Spain
4154,Real Aviation,\N,"",RLV,REAL,Ghana
4155,Rebus,\N,"",REB,REBUS,Bulgaria
4156,Red Aviation,\N,"",PSH,PASSION,United Kingdom
4157,Red Baron Aviation,\N,"",RBN,RED BARON,United States
4158,Red Devils Parachute Display Team,\N,"",DEV,RED DEVILS,United Kingdom
4159,Red Sea Aviation,\N,"",RDV,RED AVIATION,Egypt
4160,Red Sky Ventures,\N,"",RSV,RED SKY,Namibia
4161,Red Star,\N,"",STR,STARLINE,United Arab Emirates
4162,Redhill Aviation,\N,8L,RHC,REDAIR,United Kingdom
4163,Reed Aviation,\N,"",RAV,REED AVIATION,United Kingdom
4164,Reef Air,\N,"",REF,REEF AIR,New Zealand
4165,Reem Air,\N,V4,REK,REEM AIR,Kyrgyzstan
4166,Reeve Aleutian Airways,\N,"",RVV,REEVE,United States
4167,Regal Bahamas International Airways,\N,"",RBH,CALYPSO,Bahamas
4168,Regency Airlines,\N,"",RGY,REGENCY,United States
4169,Regent Air,\N,"",RAH,REGENT,Canada
4170,Regio Air,\N,"",RAG,GERMAN LINK,Germany
4171,Region Air,\N,"",RGR,REGIONAIR,Canada
4172,Regional 1,\N,"",TSH,TRANSCANADA,Canada
4173,Regional Air,\N,"",RIL,"",Mauritania
4174,Regional Air Express,\N,"",REW,REGIONAL WINGS,Germany
4175,Regional Air Lines,\N,"",RGL,MAROC REGIONAL,Morocco
4176,Regional Air Services,\N,"",REG,REGIONAL SERVICES,Tanzania
4177,Regional Airlines,\N,FN,"","",Morocco
4178,Regional Express,\N,ZL,RXA,REX,Australia
4179,Regional Geodata Air,\N,"",JJM,GEODATA,Spain
4180,RegionsAir,\N,3C,CEA,CORP-X,United States
4181,Reliance Aviation,\N,"",REL,RELIANCE AIR,United States
4182,Reliant Airlines,\N,"",RLT,RELIANT,United States
4183,Relief Transport Services,\N,"",RTS,RELIEF,United Kingdom
4184,Renan,\N,"",RAN,RENAN,Moldova
4185,Reno Air,\N,QQ,ROA,RENO AIR,United States
4186,Renown Aviation,\N,"",RGS,RENOWN,United States
4187,Republic Airlines,\N,RW,RPA,BRICKYARD,United States
4188,Republic Express Airlines,\N,RH,RPH,PUBLIC EXPRESS,Indonesia
4189,Republicair,\N,"",RBC,REPUBLICAIR,Mexico
4190,Resort Air,\N,"",RST,RESORT AIR,United States
4191,Rhoades Aviation,\N,"",RDS,RHOADES EXPRESS,United States
4192,Riau Airlines,\N,"",RIU,RIAU AIR,Indonesia
4193,Rich International Airways,\N,"",RIA,RICHAIR,United States
4194,Richards Aviation,\N,"",RVC,RIVER CITY,United States
4195,Richardson's Airway,\N,"",RIC,RICHARDSON,United States
4196,Richland Aviation,\N,"",RCA,RICHLAND,United States
4197,Rick Lucas Helicopters,\N,"",HPR,HELIPRO,New Zealand
4198,Rico Linhas A,\N,C7,RLE,RICO,Brazil
4199,Ridder Avia,\N,"",RID,AKRID,Kazakhstan
4200,Riga Airclub,\N,"",RAK,SPORT CLUB,Latvia
4201,Rijnmond Air Services,\N,"",RAZ,RIJNMOND,Netherland
4202,Rikspolisstyrelsen,\N,"",POL,"",Sweden
4203,Rimrock Airlines,\N,"",RIM,RIMROCK,United States
4204,Rio Air Express,\N,"",SKA,RIO EXPRESS,Brazil
4205,Rio Airways,\N,"",REO,RIO,United States
4206,Rio Grande Air,\N,E2,GRN,GRANDE,United States
4207,Rio Sul Servi,\N,SL,RSL,RIO SUL,Brazil
4208,River Ministries Air Charter,\N,"",RVM,RIVER,South Africa
4209,River State Government of Nigeria,\N,"",RGP,GARDEN CITY,Nigeria
4210,Rivne Universal Avia,\N,"",UNR,RIVNE UNIVERSAL,Ukraine
4211,Roadair Lines,\N,"",RDL,ROADAIR,Canada
4212,Robinton Aero,\N,"",RBT,ROBIN,Dominican Republic
4213,Roblex Aviation,\N,"",ROX,ROBLEX,United States
4214,Rockwell Collins Avionics,\N,"",RKW,ROCKWELL,United States
4215,Rocky Mountain Airlines,\N,"",ROC,"",Canada
4216,Rocky Mountain Airways,\N,"",RMA,ROCKY MOUNTAIN,United States
4217,Rocky Mountain Holdings,\N,"",LIF,LIFECARE,United States
4218,Rodze Air,\N,"",RDZ,RODZE AIR,Nigeria
4219,Rog-Air,\N,"",FAD,AIR FRONTIER,Canada
4220,Rollright Aviation,\N,"",RRZ,ROLLRIGHT,United Kingdom
4221,Rolls-Royce Limited,\N,"",RRL,MERLIN,United Kingdom
4222,Rolls-Royce plc,\N,"",BTU,ROLLS,United Kingdom
4223,Romanian Air Force,\N,"",ROF,ROMAF,Romania
4224,Romavia,\N,"",RMV,AEROMAVIA,Romania
4225,Ronso,\N,"",RNS,RONSO,Mexico
4226,Roraima Airways,\N,"",ROR,RORAIMA,Guyana
4227,Rosneft-Baltika,\N,"",RNB,ROSBALT,Russia
4228,Ross Aviation,\N,"",NRG,ENERGY,United States
4229,Rossair,\N,"",RFS,"",Australia
4230,Rossair,\N,"",RSS,ROSS CHARTER,South Africa
4231,Rossair Europe,\N,"",ROS,CATCHER,Netherlands
4232,Rossiya,\N,R4,"","",Russia
4233,Roswell Airlines,\N,"",RAL,ROSWELL,United States
4234,Air Rarotonga,\N,GZ,RAR,"",Cook Islands
4235,Rotatur,\N,"",RTR,ROTATUR,Brazil
4236,Rotormotion,\N,"",RKT,ROCKET,United Kingdom
4237,Rotterdam Jet Center,\N,"",JCR,ROTTERDAM JETCENTER,Netherlands
4238,Rover Airways International,\N,"",ROV,ROVERAIR,United States
4239,Rovos Air,\N,"",VOS,ROVOS,South Africa
4240,Royal Air Cargo,\N,"",RCG,ROYAL CARGO,South Africa
4241,Royal Air Force,\N,RR,RFR,RAFAIR,United Kingdom
4242,Royal Air Force of Oman,\N,RS,MJN,MAJAN,Oman
4243,Royal Air Force,\N,"",ACW,AIR CADET,United Kingdom
4244,Royal Air Force,\N,"",RRR,ASCOT,United Kingdom
4245,Royal Air Force,\N,"",RRF,KITTY,United Kingdom
4246,Royal Air Force,\N,"",SHF,VORTEX,United Kingdom
4247,Royal Air Freight,\N,"",RAX,AIR ROYAL,United States
4248,Royal Air Maroc,\N,AT,RAM,ROYALAIR MAROC,Morocco
4249,Royal Airlines,\N,R0,RPK,ROYAL PAKISTAN,Pakistan
4250,Royal American Airways,\N,"",RLM,ROYAL AMERICAN,United States
4251,Royal Aruban Airline,\N,V5,RYL,ROYAL ARUBAN,Aruba
4252,Royal Australian Air Force,\N,"",ASY,AUSSIE,Australia
4253,Royal Aviation Express,\N,"",RXP,ROY EXPRESS,Canada
4254,Royal Bahrain Airlines,\N,"",RYB,ROYAL BAHRAIN,Bahrain
4255,Royal Brunei Airlines,\N,BI,RBA,BRUNEI,Brunei
4256,Royal Daisy Airlines,\N,"",KDR,DARLINES,Uganda
4257,Royal Ghanaian Airlines,\N,"",RGA,ROYAL GHANA,Ghana
4258,Royal Jet,\N,"",ROJ,ROYALJET,United Arab Emirates
4259,Royal Jordanian,\N,RJ,RJA,JORDANIAN,Jordan
4260,Royal Jordanian Air Force,\N,"",RJZ,JORDAN AIR FORCE,Jordan
4261,Royal Khmer Airlines,\N,RK,RKH,KHMER AIR,Cambodia
4262,Royal Malaysian Air Force,\N,"",RMF,ANGKASA,Malaysia
4263,Royal Navy,\N,"",NVY,NAVY,United Kingdom
4264,Royal Nepal Airlines,\N,RA,RNA,ROYAL NEPAL,Nepal
4265,Royal Netherland Navy,\N,"",NRN,NETHERLANDS NAVY,Netherlands
4266,Royal Netherlands Air Force,\N,"",NAF,NETHERLANDS AIR FORCE,Netherlands
4267,Royal New Zealand Air Force,\N,"",KIW,KIWI,New Zealand
4268,Royal Norwegian Air Force,\N,"",NOW,NORWEGIAN,Norway
4269,Royal Oman Police,\N,"",ROP,"",Oman
4270,Royal Phnom Penh Airways,\N,"",PPW,PHNOM-PENH AIR,Cambodia
4271,Royal Rwanda Airlines,\N,"",RRA,ROYAL RWANDA,Rwanda
4272,Royal Saudi Air Force,\N,"",RSF,ARSAF,Saudi Arabia
4273,Royal Sky,\N,"",RYS,ROYAL SKY,Thailand
4274,Royal Swazi National Airways,\N,"",RSN,SWAZI NATIONAL,Swaziland
4275,Royal Tongan Airlines,\N,WR,HRH,TONGA ROYAL,Tonga
4276,Royal West Airlines,\N,"",RWE,ROYAL WEST,United States
4277,Rubystar,\N,"",RSB,RUBYSTAR,Belarus
4278,Rumugu Air & Space Nigeria,\N,"",RMG,RUMUGU AIR,Nigeria
4279,Rusaero,\N,"",RUR,"",Russia
4280,Rusaero,\N,"",KLE,"",Russia
4281,Rusair JSAC,\N,"",CGI,CGI-RUSAIR,Russia
4282,Rusich-T,\N,"",RUH,"",Russia
4283,Rusline,\N,"",RLU,RUSLINE AIR,Russia
4284,Russian Aircraft Corporation-MiG,\N,"",MIG,MIG AVIA,Russia
4285,Russian Federation Air Force,\N,"",RFF,RUSSIAN AIRFORCE,Russia
4286,Russian Sky Airlines,\N,P7,ESL,RADUGA,Russia
4287,Rusuertol,\N,"",RUZ,ROSTUERTOL,Russia
4288,Rutas Aereas,\N,"",RUC,RUTACA,Venezuela
4289,Rutland Aviation,\N,"",RND,RUTLAND,United Kingdom
4290,Rwanda Airlines,\N,"",RUA,"",Rwanda
4291,Rwanda Airways,\N,"",RWA,"",Rwanda
4292,Rwandair Express,\N,WB,RWD,RWANDAIR,Rwanda
4293,Ryan Air Service,\N,"",RCT,ARCTIC TRANPORT,United States
4294,Ryan Air Services,\N,"",RYA,RYAN AIR,United States
4295,Ryan International Airlines,\N,RD,RYN,RYAN INTERNATIONAL,United States
4296,Ryanair,\N,FR,RYR,RYANAIR,Ireland
4297,Ryazan State Air Enterprise,\N,"",RYZ,RYAZAN AIR,Russia
4298,Rynes Aviation,\N,"",RAA,RYNES AVIATION,United States
4299,Régional,\N,YS,RAE,REGIONAL EUROPE,France
4302,South Asian Airlines,\N,"",BDS,SOUTH ASIAN,Bangladesh
4303,State Air Company Berkut,\N,"",BEC,"",Kazakhstan
4304,SATA International,\N,S4,RZO,AIR AZORES,Portugal
4305,South African Airways,SAA South African Airways,SA,SAA,SPRINGBOK,South Africa
4306,Sky Way Air,\N,"",SAB,SKY WORKER,Kyrgyzstan
4307,SASCO Airlines,\N,"",SAC,SASCO,Sudan
4308,Republic of Singapore Air Force,\N,"",SAF,SINGA,Singapore
4309,SOS Flygambulans,\N,"",SAG,MEDICAL AIR,Sweden
4310,Sayakhat Airlines,\N,"",SAH,SAYAKHAT,Kazakhstan
4311,Shaheen Air International,\N,NL,SAI,SHAHEEN AIR,Pakistan
4312,Golden Eagle Air Services (FAA),\N,"",SAJ,SAJEN,Canada
4313,Red Arrows Display Squadron,\N,"",SAK,RED ARROWS,United Kingdom
4314,SAM Colombia,\N,"",SAM,SAM,Colombia
4315,Servicios Aereos Nacionales (SAN),\N,"",SAN,AEREOS,Ecuador
4316,Sahel Aviation Service,\N,"",SAO,SAVSER,Mali
4317,Secretaria de Marina,\N,"",ANX,SECRETARIA DEMARINA,Mexico
4318,Springbank Aviation,\N,"",SAQ,SPRINGBANK,Canada
4319,Scandinavian Airlines System,SAS Scandinavian Airlines,SK,SAS,SCANDINAVIAN,Sweden
4320,Samal Air,\N,"",SAV,"",Kazakhstan
4321,Sham Wing Airlines,\N,"",SAW,SHAMWING,Syrian Arab Republic
4322,Sabah Air,\N,"",SAX,SABAH AIR,Malaysia
4323,ScotAirways,\N,"",SAY,SUCKLING,United Kingdom
4324,Swiss Air-Ambulance,\N,"",SAZ,SWISS AMBULANCE,Switzerland
